2.800000000000000266e-01 9.977606387132845756e-01 1.380827450145901913e+00
2.899999999999999800e-01 9.978411792570738292e-01 1.389005390528224693e+00
2.999999999999999889e-01 9.979186879815065137e-01 1.396997124428797310e+00
3.099999999999999978e-01 9.979932440251870762e-01 1.404797572152688190e+00
3.200000000000000067e-01 9.980649205551098690e-01 1.412401775843636909e+00
3.300000000000000155e-01 9.981337856693375254e-01 1.419804902591192519e+00
3.400000000000000244e-01 9.981999036518759416e-01 1.427002247458304618e+00
3.500000000000000333e-01 9.982633344532392261e-01 1.433989236427472669e+00
3.599999999999999867e-01 9.983241337783395064e-01 1.440761429263608173e+00
3.699999999999999956e-01 9.983823534899642915e-01 1.447314522291816008e+00
3.800000000000000044e-01 9.984380419861205169e-01 1.453644351088361875e+00
3.900000000000000133e-01 9.984912450232973358e-01 1.459746893083137653e+00
4.000000000000000222e-01 9.985420056981558767e-01 1.465618270072003293e+00
4.100000000000000311e-01 9.985903638180626540e-01 1.471254750637433828e+00
4.199999999999999845e-01 9.986363564359925782e-01 1.476652752475962282e+00
4.299999999999999933e-01 9.986800182326540654e-01 1.481808844630964961e+00
4.400000000000000022e-01 9.987213823872880258e-01 1.486719749629399345e+00
4.500000000000000111e-01 9.987604792277104959e-01 1.491382345521166108e+00
4.600000000000000200e-01 9.987973369583005301e-01 1.495793667819818928e+00
4.700000000000000289e-01 9.988319818749451517e-01 1.499950911343427951e+00
4.799999999999999822e-01 9.988644390004550733e-01 1.503851431954440931e+00
4.899999999999999911e-01 9.988947310481449682e-01 1.507492748197475585e+00
5.000000000000000000e-01 9.989228789208767223e-01 1.510872542834018395e+00
5.100000000000000089e-01 9.989489022674994390e-01 1.513988664273090423e+00
5.200000000000000178e-01 9.989728192440361365e-01 1.516839127896989936e+00
5.300000000000000266e-01 9.989946461479412010e-01 1.519422117281299611e+00
5.400000000000000355e-01 9.990143979067278579e-01 1.521735985308407146e+00
5.500000000000000444e-01 9.990320884101029364e-01 1.523779255173860037e+00
5.600000000000000533e-01 9.990477298537006057e-01 1.525550621284933905e+00
5.700000000000000622e-01 9.990613330814149817e-01 1.527048950050879483e+00
5.799999999999999600e-01 9.990729079315443517e-01 1.528273280564356629e+00
5.899999999999999689e-01 9.990824628481577152e-01 1.529222825173660372e+00
5.999999999999999778e-01 9.990900049624908963e-01 1.529896969945389262e+00
6.099999999999999867e-01 9.990955403312949956e-01 1.530295275017292012e+00
6.199999999999999956e-01 9.990990738456203557e-01 1.530417474841091252e+00
6.300000000000000044e-01 9.991006091278339385e-01 1.530263478315146308e+00
6.400000000000000133e-01 9.991001487093255085e-01 1.529833368806903682e+00
6.500000000000000222e-01 9.990976939980183991e-01 1.529127404065135032e+00
6.600000000000000311e-01 9.990932418335449761e-01 1.528146016022044362e+00
6.700000000000000400e-01 9.990867920032742155e-01 1.526889810485390742e+00
6.800000000000000488e-01 9.990783460712922004e-01 1.525359566720842386e+00
6.900000000000000577e-01 9.990679040375990416e-01 1.523556236924846985e+00
7.000000000000000666e-01 9.990554611139845775e-01 1.521480945588378653e+00
7.099999999999999645e-01 9.990410011017791803e-01 1.519134988751978055e+00
7.199999999999999734e-01 9.990245321643691501e-01 1.516519833152582875e+00
7.299999999999999822e-01 9.990060379969231130e-01 1.513637115262708166e+00
7.399999999999999911e-01 9.989855172050591259e-01 1.510488640222604984e+00
7.500000000000000000e-01 9.989629470377805465e-01 1.507076380666093840e+00
7.600000000000000089e-01 9.989383292918596613e-01 1.503402475440834829e+00
7.700000000000000178e-01 9.989116366254561230e-01 1.499469228223866413e+00
7.800000000000000266e-01 9.988828693785676283e-01 1.495279106033305716e+00
7.900000000000000355e-01 9.988520042872878202e-01 1.490834737637173557e+00
8.000000000000000444e-01 9.988190241535881420e-01 1.486138911860368506e+00
8.100000000000000533e-01 9.987839139641462305e-01 1.481194575790881096e+00
8.200000000000000622e-01 9.987466529706764407e-01 1.476004832886402385e+00
8.300000000000000711e-01 9.987072208819743890e-01 1.470572940982538546e+00
8.399999999999999689e-01 9.986655978132475964e-01 1.464902310203915370e+00
8.499999999999999778e-01 9.986217585731107516e-01 1.458996500779509375e+00
8.599999999999999867e-01 9.985756796147865488e-01 1.452859220763600634e+00
8.699999999999999956e-01 9.985273312215564578e-01 1.446494323663815695e+00
8.800000000000000044e-01 9.984766853923258134e-01 1.439905805977765851e+00
8.900000000000000133e-01 9.984237156080731923e-01 1.433097804639865691e+00
9.000000000000000222e-01 9.983683796493360019e-01 1.426074594379955318e+00
9.100000000000000311e-01 9.983106512964474710e-01 1.418840584995418430e+00
9.200000000000000400e-01 9.982504909005307514e-01 1.411400318538530652e+00
9.300000000000000488e-01 9.981878593029344104e-01 1.403758466420837792e+00
9.400000000000000577e-01 9.981227221800890170e-01 1.395919826436405886e+00
9.500000000000000666e-01 9.980550230087656960e-01 1.387889319705841285e+00
9.599999999999999645e-01 9.979847264430202758e-01 1.379671987543028555e+00
9.699999999999999734e-01 9.979117802840107299e-01 1.371272988246577507e+00
9.799999999999999822e-01 9.978361294916076041e-01 1.362697593818022801e+00
9.899999999999999911e-01 9.977577300395885640e-01 1.353951186608868706e+00
1.000000000000000000e+00 9.976765115583706711e-01 1.345039255898601294e+00
1.010000000000000009e+00 9.975924221862260133e-01 1.335967394405853659e+00
1.020000000000000018e+00 9.975053848772813536e-01 1.326741294734935073e+00
1.030000000000000027e+00 9.974153389058940666e-01 1.317366745759985580e+00
1.040000000000000036e+00 9.973222032460362652e-01 1.307849628949049769e+00
1.050000000000000044e+00 9.972259081727015140e-01 1.298195914630404957e+00
1.060000000000000053e+00 9.971263644387973191e-01 1.288411658203516108e+00
1.070000000000000062e+00 9.970234936945536752e-01 1.278502996297017802e+00
1.080000000000000071e+00 9.969171979072277701e-01 1.268476142876164614e+00
1.090000000000000080e+00 9.968073819740360664e-01 1.258337385302217948e+00
1.100000000000000089e+00 9.966939435639499134e-01 1.248093080346264427e+00
1.110000000000000098e+00 9.965767645877710024e-01 1.237749650160003156e+00
1.120000000000000107e+00 9.964557244531753177e-01 1.227313578206042477e+00
1.130000000000000115e+00 9.963306978571805361e-01 1.216791405150294381e+00
1.140000000000000124e+00 9.962015490272002616e-01 1.206189724719068046e+00
1.150000000000000133e+00 9.960681346242920009e-01 1.195515179523481963e+00
1.159999999999999920e+00 9.959303051342093260e-01 1.184774456853842306e+00
1.169999999999999929e+00 9.957879027093752278e-01 1.173974284446651195e+00
1.179999999999999938e+00 9.956407472507589063e-01 1.163121426226922051e+00
1.189999999999999947e+00 9.954886572744192641e-01 1.152222678028496761e+00
1.199999999999999956e+00 9.953314337085354957e-01 1.141284863295074503e+00
1.209999999999999964e+00 9.951688497943984579e-01 1.130314828764666713e+00
1.219999999999999973e+00 9.950006815465693988e-01 1.119319440140216670e+00
1.229999999999999982e+00 9.948266682095379121e-01 1.108305577749109760e+00
1.239999999999999991e+00 9.946465439562729438e-01 1.097280132194329738e+00
1.250000000000000000e+00 9.944600191488925933e-01 1.086250000000000160e+00
1.260000000000000009e+00 9.942667730208174515e-01 1.075222079254069429e+00
1.270000000000000018e+00 9.940664801298718656e-01 1.064203265250890151e+00
1.280000000000000027e+00 9.938587732031087807e-01 1.053200446136443036e+00
1.290000000000000036e+00 9.936432702502618897e-01 1.042220498558960928e+00
1.300000000000000044e+00 9.934195545130577454e-01 1.031270283327693882e+00
1.310000000000000053e+00 9.931871570674630778e-01 1.020356641082559079e+00
1.320000000000000062e+00 9.929455768968106222e-01 1.009486387977406974e+00
1.330000000000000071e+00 9.926942616321372537e-01 9.986663113796311331e-01
1.340000000000000080e+00 9.924326072906478613e-01 9.879031655888298458e-01
1.350000000000000089e+00 9.921599749603919882e-01 9.772036675772231007e-01
1.360000000000000098e+00 9.918756618911471756e-01 9.665744927545125709e-01
1.370000000000000107e+00 9.915789143347455425e-01 9.560222707598510228e-01
1.380000000000000115e+00 9.912689219146959552e-01 9.455535812835773601e-01
1.390000000000000124e+00 9.909447777488576969e-01 9.351749499213477534e-01
1.400000000000000133e+00 9.906055142829027771e-01 9.248928440632792070e-01
1.409999999999999920e+00 9.902500519571167947e-01 9.147136688206890520e-01
1.419999999999999929e+00 9.898772133811089002e-01 9.046437629930013102e-01
1.429999999999999938e+00 9.894857276134149116e-01 8.946893950773573412e-01
1.439999999999999947e+00 9.890742115255625189e-01 8.848567593234430984e-01
1.449999999999999956e+00 9.886412028214809355e-01 8.751519718360144529e-01
1.459999999999999964e+00 9.881851547168808425e-01 8.655810667275735115e-01
1.469999999999999973e+00 9.877043474677100754e-01 8.561499923236197684e-01
1.479999999999999982e+00 9.871969654199220789e-01 8.468646074228551868e-01
1.489999999999999991e+00 9.866610785946355877e-01 8.377306776147023237e-01
1.500000000000000000e+00 9.860946538826129704e-01 8.287538716564420982e-01
1.510000000000000009e+00 9.854955652667658494e-01 8.199397579122565949e-01
1.520000000000000018e+00 9.848616120585400591e-01 8.112938008564041237e-01
1.530000000000000027e+00 9.841905322504472808e-01 8.028213576427301046e-01
1.540000000000000036e+00 9.834800463379314017e-01 7.945276747426639474e-01
1.550000000000000044e+00 9.827278623500779187e-01 7.864178846538105727e-01
1.560000000000000053e+00 9.819317582034610137e-01 7.784970026812058075e-01
1.570000000000000062e+00 9.810895893867205286e-01 7.707699237932467140e-01
1.580000000000000071e+00 9.801993457997379977e-01 7.632414195542776003e-01
1.590000000000000080e+00 9.792592152125678684e-01 7.559161351357440717e-01
1.600000000000000089e+00 9.782675842996993998e-01 7.487985864077942866e-01
1.610000000000000098e+00 9.772231339452837062e-01 7.418931571131434088e-01
1.620000000000000107e+00 9.761248292927655612e-01 7.352040961249740603e-01
1.630000000000000115e+00 9.749719569165689048e-01 7.287355147905827391e-01
1.640000000000000124e+00 9.737641933662820604e-01 7.224913843624394261e-01
1.650000000000000133e+00 9.725015055156969179e-01 7.164755335182579898e-01
1.660000000000000142e+00 9.711841963782141818e-01 7.106916459716314804e-01
1.669999999999999929e+00 9.698129094438173725e-01 7.051432581747204553e-01
1.679999999999999938e+00 9.683885882802193423e-01 6.998337571144276348e-01
1.689999999999999947e+00 9.669124416359622387e-01 6.947663782034327884e-01
1.699999999999999956e+00 9.653859228289082273e-01 6.899442032673972491e-01
1.709999999999999964e+00 9.638106975796428832e-01 6.853701586295961601e-01
1.719999999999999973e+00 9.621886112577584527e-01 6.810470132941616184e-01
1.729999999999999982e+00 9.605216619495157149e-01 6.769773772290704761e-01
1.739999999999999991e+00 9.588119741698062359e-01 6.731636997499356179e-01
1.750000000000000000e+00 9.570617813876085567e-01 6.696082680056052450e-01
1.760000000000000009e+00 9.552733960787899159e-01 6.663132055665051956e-01
1.770000000000000018e+00 9.534491835765884771e-01 6.632804711165928291e-01
1.780000000000000027e+00 9.515915899907397835e-01 6.605118572497312712e-01
1.790000000000000036e+00 9.497030905305929860e-01 6.580089893712179894e-01
1.800000000000000044e+00 9.477861806138265788e-01 6.557733247051481529e-01
1.810000000000000053e+00 9.458434103317667763e-01 6.538061514082095238e-01
1.820000000000000062e+00 9.438773306848988742e-01 6.521085877904523320e-01
1.830000000000000071e+00 9.418905051703652109e-01 6.506815816435034261e-01
1.840000000000000080e+00 9.398855244438247825e-01 6.495259096766271556e-01
1.850000000000000089e+00 9.378649720831211400e-01 6.486421770609666071e-01
1.860000000000000098e+00 9.358314396529697765e-01 6.480308170822313141e-01
1.870000000000000107e+00 9.337875248264830841e-01 6.476920909020299488e-01
1.880000000000000115e+00 9.317358178154028225e-01 6.476260874279748947e-01
1.890000000000000124e+00 9.296789095339618170e-01 6.478327232926198720e-01
1.900000000000000133e+00 9.276193857891886774e-01 6.483117429412208477e-01
1.910000000000000142e+00 9.255598231811663634e-01 6.490627188282434012e-01
1.919999999999999929e+00 9.235027923298453345e-01 6.500850517224693315e-01
1.929999999999999938e+00 9.214508518750681443e-01 6.513779711204895628e-01
1.939999999999999947e+00 9.194065468166637833e-01 6.529405357682964706e-01
1.949999999999999956e+00 9.173724110352208250e-01 6.547716342906291231e-01
1.959999999999999964e+00 9.153509634318889310e-01 6.568699859276470043e-01
1.969999999999999973e+00 9.133447051890499768e-01 6.592341413784479354e-01
1.979999999999999982e+00 9.113561205139882881e-01 6.618624837508747527e-01
1.989999999999999991e+00 9.093876753112299927e-01 6.647532296169906818e-01
2.000000000000000000e+00 9.074418143267083403e-01 6.679044301735297395e-01
2.010000000000000231e+00 9.055209611964070149e-01 6.713139725065762065e-01
2.020000000000000018e+00 9.036275184320422538e-01 6.749795809596450535e-01
2.030000000000000249e+00 9.017638642569127949e-01 6.788988186042838047e-01
2.040000000000000036e+00 8.999323524457459866e-01 6.830690888122417093e-01
2.049999999999999822e+00 8.981353129455748041e-01 6.874876369281948119e-01
2.060000000000000053e+00 8.963750490453508135e-01 6.921515520419511125e-01
2.069999999999999840e+00 8.946538369282646119e-01 6.970577688589900678e-01
2.080000000000000071e+00 8.929739263551107475e-01 7.022030696681442752e-01
2.089999999999999858e+00 8.913375389474540444e-01 7.075840864051496926e-01
2.100000000000000089e+00 8.897468669456398693e-01 7.131973028107519985e-01
2.109999999999999876e+00 8.882040750438381371e-01 7.190390566819763185e-01
2.120000000000000107e+00 8.867112981326775722e-01 7.251055422151289065e-01
2.129999999999999893e+00 8.852706397980805164e-01 7.313928124390242091e-01
2.140000000000000124e+00 8.838841724920269982e-01 7.378967817368862203e-01
2.149999999999999911e+00 8.825539370457597954e-01 7.446132284553115266e-01
2.160000000000000142e+00 8.812819428318795500e-01 7.515377975986304859e-01
2.169999999999999929e+00 8.800701709746685530e-01 7.586660036069393653e-01
2.180000000000000160e+00 8.789205698325432969e-01 7.659932332160458435e-01
2.189999999999999947e+00 8.778350559201486547e-01 7.735147483974879057e-01
2.200000000000000178e+00 8.768155144685036984e-01 7.812256893767668409e-01
2.209999999999999964e+00 8.758637996454019525e-01 7.891210777278598876e-01
2.220000000000000195e+00 8.749817317861153798e-01 7.971958195420548732e-01
2.229999999999999982e+00 8.741710943252519739e-01 8.054447086690760260e-01
2.240000000000000213e+00 8.734336418416561720e-01 8.138624300284519331e-01
2.250000000000000000e+00 8.727710969376114569e-01 8.224435629890072263e-01
2.260000000000000231e+00 8.721851503207133094e-01 8.311825848143437057e-01
2.270000000000000018e+00 8.716774609899636816e-01 8.400738741721036629e-01
2.280000000000000249e+00 8.712496523218039579e-01 8.491117147048018454e-01
2.290000000000000036e+00 8.709033146457314523e-01 8.582902986599471040e-01
2.300000000000000266e+00 8.706400074776859954e-01 8.676037305771550079e-01
2.310000000000000053e+00 8.704612581250740222e-01 8.770460310299023066e-01
2.319999999999999840e+00 8.703685618572643001e-01 8.866111404195621271e-01
2.330000000000000071e+00 8.703633817549349949e-01 8.962929228192980657e-01
2.339999999999999858e+00 8.704471463304317425e-01 9.060851698653864528e-01
2.350000000000000089e+00 8.706212527452997785e-01 9.159816046935013167e-01
2.359999999999999876e+00 8.708870664388317362e-01 9.259758859174564982e-01
2.370000000000000107e+00 8.712459209086302891e-01 9.360616116478971405e-01
2.379999999999999893e+00 8.716991178655714156e-01 9.462323235483793837e-01
2.390000000000000124e+00 8.722479263489418821e-01 9.564815109262770898e-01
2.399999999999999911e+00 8.728935813681315548e-01 9.668026148559245581e-01
2.410000000000000142e+00 8.736372871000386287e-01 9.771890323313796589e-01
2.419999999999999929e+00 8.744802157165421086e-01 9.876341204461781542e-01
2.430000000000000160e+00 8.754235073770871844e-01 9.981312005974423140e-01
2.439999999999999947e+00 8.764682703421796672e-01 1.008673562711667193e+00
2.450000000000000178e+00 8.776155786755418520e-01 1.019254469489529580e+00
2.459999999999999964e+00 8.788664737874561927e-01 1.029867160667015114e+00
2.470000000000000195e+00 8.802219650765714665e-01 1.040504857290187379e+00
2.479999999999999982e+00 8.816830292170687589e-01 1.051160766000878821e+00
2.490000000000000213e+00 8.832506100434178720e-01 1.061828083330608852e+00
2.500000000000000000e+00 8.849256181801679055e-01 1.072499999999999787e+00
2.510000000000000231e+00 8.867089287267729825e-01 1.083169705220992318e+00
2.520000000000000018e+00 8.886013836484273343e-01 1.093830390999121382e+00
2.530000000000000249e+00 8.906037911273578800e-01 1.104475256433153696e+00
2.540000000000000036e+00 8.927169248887250053e-01 1.115097512009357583e+00
2.550000000000000266e+00 8.949415238519229376e-01 1.125690383887702817e+00
2.560000000000000053e+00 8.972782917455848217e-01 1.136247118177277082e+00
2.569999999999999840e+00 8.997278964989413597e-01 1.146760985198228777e+00
2.580000000000000071e+00 9.022909685233535537e-01 1.157225283727539411e+00
2.589999999999999858e+00 9.049681017466165711e-01 1.167633345225947972e+00
2.600000000000000089e+00 9.077598526571368787e-01 1.177978538043370049e+00
2.609999999999999876e+00 9.106667394210471445e-01 1.188254271600142076e+00
2.620000000000000107e+00 9.136892411097520261e-01 1.198454000541475217e+00
2.629999999999999893e+00 9.168277968580226256e-01 1.208571228862483249e+00
2.640000000000000124e+00 9.200828051479474912e-01 1.218599514001192485e+00
2.649999999999999911e+00 9.234546238787784134e-01 1.228532470896954720e+00
2.660000000000000142e+00 9.269435678891432273e-01 1.238363776011706774e+00
2.669999999999999929e+00 9.305499082241462938e-01 1.248087171311536236e+00
2.680000000000000160e+00 9.342738711012625874e-01 1.257696468206062512e+00
2.689999999999999947e+00 9.381156366661891344e-01 1.267185551443138714e+00
2.700000000000000178e+00 9.420753376633954623e-01 1.276548382956426586e+00
2.709999999999999964e+00 9.461530468348801071e-01 1.285779005663429952e+00
2.720000000000000195e+00 9.503486482600320695e-01 1.294871547211593477e+00
2.729999999999999982e+00 9.546618065113796625e-01 1.303820223670106193e+00
2.740000000000000213e+00 9.590916514752317878e-01 1.312619343165100982e+00
2.750000000000000000e+00 9.636359632168224332e-01 1.321263309455949386e+00
2.760000000000000231e+00 9.682890601615273818e-01 1.329746625450423103e+00
2.770000000000000018e+00 9.730361782034854246e-01 1.338063896656497276e+00
2.780000000000000249e+00 9.778383981011139481e-01 1.346209834568638408e+00
2.790000000000000036e+00 9.825967121176203412e-01 1.354179259986447725e+00
2.800000000000000266e+00 9.870868163318795574e-01 1.361967106263582084e+00
2.810000000000000053e+00 9.909301586220201630e-01 1.369568422484900738e+00
2.819999999999999840e+00 9.937823059664434577e-01 1.376978376569869766e+00
2.830000000000000071e+00 9.956246946726293734e-01 1.384192258300252609e+00
2.839999999999999858e+00 9.967140302033804522e-01 1.391205482270207128e+00
2.850000000000000089e+00 9.973362740669419191e-01 1.398013590756939095e+00
2.859999999999999876e+00 9.976939918849304645e-01 1.404612256510105128e+00
2.870000000000000107e+00 9.979079056839937900e-01 1.410997285458236217e+00
2.879999999999999893e+00 9.980448732011953927e-01 1.417164619330472997e+00
2.890000000000000124e+00 9.981406374669604675e-01 1.423110338191983848e+00
2.899999999999999911e+00 9.982139703761867544e-01 1.428830662891480863e+00
2.910000000000000142e+00 9.982746260968312635e-01 1.434321957419303573e+00
2.919999999999999929e+00 9.983276402141013639e-01 1.439580731174597394e+00
2.930000000000000160e+00 9.983756066934009743e-01 1.444603641140180361e+00
2.939999999999999947e+00 9.984198530494110546e-01 1.449387493963735452e+00
2.950000000000000178e+00 9.984610750308033911e-01 1.453929247944039993e+00
2.959999999999999964e+00 9.984996333739543095e-01 1.458226014920989133e+00
2.970000000000000195e+00 9.985357264983838466e-01 1.462275062068248754e+00
2.979999999999999982e+00 9.985694630739676558e-01 1.466073813587418284e+00
2.990000000000000213e+00 9.986009082156778183e-01 1.469619852302654017e+00
3.000000000000000000e+00 9.986301045775155538e-01 1.472910921154771735e+00
3.010000000000000231e+00 9.986570873302701434e-01 1.475944924593899366e+00
3.020000000000000018e+00 9.986818816816211974e-01 1.478719929869823924e+00
3.030000000000000249e+00 9.987045076934192300e-01 1.481234168219238256e+00
3.040000000000000036e+00 9.987249834913596302e-01 1.483486035949157067e+00
3.050000000000000266e+00 9.987433248062864699e-01 1.485474095415844298e+00
3.060000000000000053e+00 9.987595455095664709e-01 1.487197075898647469e+00
3.070000000000000284e+00 9.987736580157929867e-01 1.488653874368216501e+00
3.080000000000000071e+00 9.987856733735094306e-01 1.489843556148636505e+00
3.089999999999999858e+00 9.987956009686136394e-01 1.490765355473085529e+00
3.100000000000000089e+00 9.988034488279144973e-01 1.491418675932678184e+00
3.109999999999999876e+00 9.988092237609289548e-01 1.491803090818245581e+00
3.120000000000000107e+00 9.988129312555815709e-01 1.491918343354849297e+00
3.129999999999999893e+00 9.988145754105197671e-01 1.491764346828904353e+00
3.140000000000000124e+00 9.988141590952024362e-01 1.491341184607857029e+00
3.149999999999999911e+00 9.988116839552693138e-01 1.490649110052423953e+00
3.160000000000000142e+00 9.988071478383685475e-01 1.489688546321469520e+00
3.169999999999999929e+00 9.988005488160351941e-01 1.488460086069670840e+00
3.180000000000000160e+00 9.987918890674144512e-01 1.486964491038179181e+00
3.189999999999999947e+00 9.987811685925062077e-01 1.485202691538560327e+00
3.200000000000000178e+00 9.987683802966790259e-01 1.483175785830363136e+00
3.209999999999999964e+00 9.987535111524544762e-01 1.480885039392727975e+00
3.220000000000000195e+00 9.987365683108554437e-01 1.478331884090521520e+00
3.229999999999999982e+00 9.987175299498199932e-01 1.475517917235542154e+00
3.240000000000000213e+00 9.986964000779717798e-01 1.472444900543413704e+00
3.250000000000000000e+00 9.986731491303396657e-01 1.469114758986846958e+00
3.260000000000000231e+00 9.986477820592292165e-01 1.465529579546013483e+00
3.270000000000000018e+00 9.986202656885835305e-01 1.461691609856843765e+00
3.280000000000000249e+00 9.985905958149461359e-01 1.457603256758126742e+00
3.290000000000000036e+00 9.985587708772672988e-01 1.453267084738343318e+00
3.300000000000000266e+00 9.985247313972250849e-01 1.448685814283242168e+00
3.310000000000000053e+00 9.984885058983292705e-01 1.443862320125217424e+00
3.320000000000000284e+00 9.984500552894819414e-01 1.438799629395617563e+00
3.330000000000000071e+00 9.984093541709955222e-01 1.433500919681173658e+00
3.339999999999999858e+00 9.983663727916748387e-01 1.427969516985785114e+00
3.350000000000000089e+00 9.983210860721294377e-01 1.422208893598987167e+00
3.359999999999999876e+00 9.982734673051865126e-01 1.416222665872446829e+00
3.370000000000000107e+00 9.982234870417192596e-01 1.410014591905926817e+00
3.379999999999999893e+00 9.981711148157345059e-01 1.403588569144186282e+00
3.390000000000000124e+00 9.981163089140554501e-01 1.396948631886362868e+00
3.399999999999999911e+00 9.980590437584455632e-01 1.390098948709421744e+00
3.410000000000000142e+00 9.979992875417033060e-01 1.383043819807321384e+00
3.419999999999999929e+00 9.979369879528605658e-01 1.375787674247590742e+00
3.430000000000000160e+00 9.978721121867092370e-01 1.368335067147070649e+00
3.439999999999999947e+00 9.978046042266137672e-01 1.360690676768618435e+00
3.450000000000000178e+00 9.977344144382300772e-01 1.352859301540625614e+00
3.459999999999999964e+00 9.976614919674526849e-01 1.344845857001252032e+00
3.470000000000000195e+00 9.975857754621151319e-01 1.336655372669313113e+00
3.479999999999999982e+00 9.975072117900126711e-01 1.328292988843825295e+00
3.490000000000000213e+00 9.974257378847787292e-01 1.319763953334228468e+00
3.500000000000000000e+00 9.973412939052437309e-01 1.311073618123384188e+00
3.510000000000000231e+00 9.972538054927515550e-01 1.302227435965459534e+00
3.520000000000000018e+00 9.971632052484213915e-01 1.293230956920858210e+00
3.530000000000000249e+00 9.970694184622246325e-01 1.284089824830411342e+00
3.540000000000000036e+00 9.969723512513417596e-01 1.274809773731056195e+00
3.550000000000000266e+00 9.968719161053846145e-01 1.265396624215285870e+00
3.560000000000000053e+00 9.967680161986417486e-01 1.255856279736680126e+00
3.570000000000000284e+00 9.966605496398651676e-01 1.246194722863857240e+00
3.580000000000000071e+00 9.965494070257039372e-01 1.236418011485239221e+00
3.589999999999999858e+00 9.964344787538371717e-01 1.226532274967008673e+00
3.600000000000000089e+00 9.963156488345947803e-01 1.216543710266732914e+00
3.609999999999999876e+00 9.961927940409485149e-01 1.206458578005083382e+00
3.620000000000000107e+00 9.960657748604185846e-01 1.196283198498163003e+00
3.629999999999999893e+00 9.959344558352417609e-01 1.186023947752947505e+00
3.640000000000000124e+00 9.957986872197734929e-01 1.175687253428377987e+00
3.649999999999999911e+00 9.956582552712214262e-01 1.165279590764668916e+00
3.660000000000000142e+00 9.955130087234531633e-01 1.154807478483399041e+00
3.669999999999999929e+00 9.953627543856702342e-01 1.144277474660992722e+00
3.680000000000000160e+00 9.952072791129705776e-01 1.133696172578193995e+00
3.689999999999999947e+00 9.950463652462291364e-01 1.123070196548168420e+00
3.700000000000000178e+00 9.948797729081092500e-01 1.112406197725867019e+00
3.709999999999999964e+00 9.947072454021317345e-01 1.101710849901303746e+00
3.720000000000000195e+00 9.945285052695211903e-01 1.090990845279409038e+00
3.729999999999999982e+00 9.943432550748341203e-01 1.080252890249132625e+00
3.740000000000000213e+00 9.941511722329173795e-01 1.069503701144453256e+00
3.750000000000000000e+00 9.939519071851268261e-01 1.058750000000000302e+00
3.760000000000000231e+00 9.937450827499709760e-01 1.047998510303946418e+00
3.770000000000000018e+00 9.935302897557870550e-01 1.037255952750867571e+00
3.780000000000000249e+00 9.933070847094309652e-01 1.026529040997250064e+00
3.790000000000000036e+00 9.930749854380361841e-01 1.015824477422324179e+00
3.800000000000000266e+00 9.928334707043205976e-01 1.005148948896900984e+00
3.810000000000000053e+00 9.925819697778528461e-01 9.945091225628875931e-01
3.820000000000000284e+00 9.923198609942069925e-01 9.839116416261346476e-01
3.830000000000000071e+00 9.920464671733765227e-01 9.733631211652900017e-01
3.839999999999999858e+00 9.917610629832764868e-01 9.628701439592731726e-01
3.850000000000000089e+00 9.914628334709715274e-01 9.524392563360366548e-01
3.859999999999999876e+00 9.911509155410125338e-01 9.420769640452031357e-01
3.870000000000000107e+00 9.908243455370711050e-01 9.317897281571984047e-01
